system:index,category_bonus,distance_weighted_score,elevation,land_cover_class,mean_distance_to_water,mean_ndvi,nighttime_light,norm_distance_weighted,num_sources,pressure_score,random,score,slope,tile_id,water_point_population,water_source_category,.geo
44612,0.1,2.489123488772484,1096.4133797964955,20.0,2000.0,0.2874125523816438,0.18633802712010294,0.12445617443862421,4,2.079999992251396,0.010394339798808883,0.7652561728889034,1.968125698685027,tile_647,624.0,Well,"{""type"":""Polygon"",""coordinates"":[[[33.83,2.4200000000000004],[33.839999999999996,2.4200000000000004],[33.839999999999996,2.43],[33.83,2.4299999999999997],[33.83,2.4200000000000004]]]}"
43521,0.1,10.0,1087.3172597605567,20.000000000000025,1022.1755543838021,0.470548610718459,0.20553527098473673,0.5,30,2.8156666653951006,0.010394389078285382,1.3320733330790202,3.4416379568152005,tile_648,844.7,Well,"{""type"":""Polygon"",""coordinates"":[[[33.78999999999999,0.7100000000000001],[33.8,0.7100000000000001],[33.8,0.72],[33.79,0.72],[33.78999999999999,0.7100000000000001]]]}"
48052,-0.1,0.0,1092.0614735427423,29.999999999999964,246.6740245874942,0.2706671343836968,0.20330195846510865,0.0,0,0,0.010416807848894094,-0.1,1.9058783929937968,tile_649,0,Unknown,"{""type"":""Polygon"",""coordinates"":[[[33.98,2.3200000000000003],[33.989999999999995,2.3200000000000003],[33.98999999999999,2.3300000000000005],[33.98,2.3300000000000005],[33.98,2.3200000000000003]]]}"
34321,0.1,3.7869200694361282,1108.4224877389743,20.000000000000004,2000.0,0.4832352237262989,0.3059784409220935,0.1893460034718064,4,0.7775,0.010421258356677954,0.49149600347180644,2.940092539630868,tile_650,233.25,Well,"{""type"":""Polygon"",""coordinates"":[[[33.39,0.7100000000000001],[33.4,0.71],[33.4,0.72],[33.39000000000001,0.72],[33.39,0.7100000000000001]]]}"
54304,0.1,1.8681136943154226,1195.0738736834287,19.999999999999968,2000.0,0.4977431368951978,1.0203764646193558,0.09340568471577114,2,1.7633333237965902,0.010430524409130504,0.6518723494750891,2.787536563407382,tile_651,529.0,Well,"{""type"":""Polygon"",""coordinates"":[[[34.26,0.44],[34.27,0.44],[34.27,0.45],[34.26,0.45],[34.26,0.44]]]}"
49208,0.1,1.190677083691464,1109.4572692516774,30.0,2000.0,0.15099472756182875,0.21018025197298928,0.0595338541845732,2,0.5541690748576651,0.010442029432589317,0.2806676691561062,1.7310496374824353,tile_652,51.5,Well,"{""type"":""Polygon"",""coordinates"":[[[34.03,2.3800000000000003],[34.040000000000006,2.3800000000000003],[34.040000000000006,2.3899999999999997],[34.03,2.3900000000000006],[34.03,2.3800000000000003]]]}"
26368,0.1,10.0,1046.9588834004787,19.999999999999964,2000.0,0.41081283944470776,0.22373239461664862,0.5,28,3.4190476273071204,0.010450428068542239,1.3322142857142858,2.4045201579808966,tile_653,661.0714285714286,Well,"{""type"":""Polygon"",""coordinates"":[[[33.03999999999999,1.6799999999999997],[33.05,1.6799999999999997],[33.04999999999999,1.69],[33.03999999999999,1.69],[33.03999999999999,1.6799999999999997]]]}"
45553,0.1,10.0,1202.8402449579196,19.99999999999991,2000.0,0.6103618806473232,0.48667188575702813,0.5,77,3.1448917512666617,0.010472233283510324,1.3325636363636364,2.9751823327479916,tile_654,662.8181818181819,Well,"{""type"":""Polygon"",""coordinates"":[[[33.879999999999995,0.33000000000000007],[33.88999999999999,0.33],[33.88999999999999,0.34],[33.87999999999999,0.3400000000000001],[33.879999999999995,0.33000000000000007]]]}"
20248,0.1,0.9692798828519157,1183.3621386756556,10.0,2000.0,0.6087588867654381,1.3298431564312354,0.048463994142595786,1,1.793333333333333,0.010474977526483964,0.6147306608092624,4.358032284532634,tile_655,538.0,Well,"{""type"":""Polygon"",""coordinates"":[[[32.78000000000001,0.28],[32.79,0.28],[32.79,0.29000000000000004],[32.78000000000001,0.2900000000000001],[32.78000000000001,0.28]]]}"
9746,-0.1,0.0,1078.3447052627102,19.999999999999954,2000.0,0.39197800641061037,0.17661176614901603,0.0,0,0,0.010493804768390569,-0.1,1.9888147670942138,tile_656,0,Unknown,"{""type"":""Polygon"",""coordinates"":[[[32.32,1.0600000000000003],[32.33,1.0600000000000003],[32.33,1.07],[32.32,1.0699999999999998],[32.32,1.0600000000000003]]]}"
3222,0.1,10.0,1245.8245379280468,19.999999999999932,2000.0,0.5868505706978623,0.21338557652825468,0.5,32,2.506562503874302,0.0104967490268576,1.2015812507748604,5.747766030326207,tile_657,501.34375,Well,"{""type"":""Polygon"",""coordinates"":[[[32.04,0.22],[32.05,0.22],[32.05,0.23],[32.040000000000006,0.23],[32.04,0.22]]]}"
40187,0.1,10.0,1088.5573830232502,19.99999999999991,594.2831999009439,0.3458138343103545,0.22131228846717518,0.5,27,1.9646913609386962,0.01050062013870956,1.0957086425581097,2.3727610731849866,tile_658,513.8518518518518,Well,"{""type"":""Polygon"",""coordinates"":[[[33.63999999999999,1.8699999999999997],[33.650000000000006,1.8699999999999997],[33.65,1.8800000000000003],[33.64,1.88],[33.63999999999999,1.8699999999999997]]]}"
28440,0.1,10.0,1060.9141788176235,19.999999999999986,452.0836346229977,0.36726110571626125,0.17216981041286167,0.5,28,2.3220238166976546,0.010513365815979503,1.2037261919109596,2.512776350319405,tile_659,696.6071428571429,Well,"{""type"":""Polygon"",""coordinates"":[[[33.129999999999995,1.7],[33.13999999999999,1.7],[33.13999999999999,1.71],[33.12999999999999,1.71],[33.129999999999995,1.7]]]}"
15218,0.1,10.0,1219.9365247944284,20.000000000000018,2000.0,0.5726502951366417,1.0883516642137825,0.5,115,4.205387250843534,0.010552200355873231,1.3407228154761344,6.387504884393238,tile_660,703.6140773806715,Well,"{""type"":""Polygon"",""coordinates"":[[[32.559999999999995,0.5800000000000002],[32.57,0.5800000000000002],[32.57,0.5900000000000001],[32.559999999999995,0.5900000000000001],[32.559999999999995,0.5800000000000002]]]}"
52391,0.1,4.6388687835016755,1103.0156159251076,30.0,2000.0,0.3943856266142215,0.20413333444034357,0.23194343917508378,9,0.613333336147997,0.010596144673580943,0.4914101064046832,1.6030230303974375,tile_661,184.0,Well,"{""type"":""Polygon"",""coordinates"":[[[34.17,2.0100000000000002],[34.18,2.01],[34.18,2.0199999999999996],[34.17,2.0199999999999996],[34.17,2.0100000000000002]]]}"
15656,-0.1,10.0,1197.651220657949,49.999999999999616,2000.0,0.38941776942770834,9.359286148968863,0.5,135,72.74181318363726,0.010609848788446508,1.932264337403013,5.964258241977411,tile_662,4661.321687015066,unknown,"{""type"":""Polygon"",""coordinates"":[[[32.58,0.36],[32.589999999999996,0.36],[32.589999999999996,0.37],[32.58,0.37],[32.58,0.36]]]}"
39678,0.1,6.509875451432445,1037.4305270284547,89.99999999999906,218.1775316055315,0.6010762204345158,0.1811686308360567,0.32549377257162226,12,2.776944468882349,0.010640567256805289,1.1474993330147587,1.394166774909157,tile_663,833.0833333333334,Well,"{""type"":""Polygon"",""coordinates"":[[[33.62,1.3799999999999997],[33.62999999999999,1.38],[33.629999999999995,1.39],[33.62,1.39],[33.62,1.3799999999999997]]]}"
58488,0.1,10.0,2193.005986660247,20.00000000000005,2000.0,0.7089238007196825,0.23945141155097552,0.5,58,2.918917337528454,0.010662230775880355,1.3589185075452879,19.507149129191458,tile_664,875.6752001979849,Well,"{""type"":""Polygon"",""coordinates"":[[[34.440000000000005,0.8800000000000001],[34.449999999999996,0.8800000000000001],[34.44999999999999,0.8900000000000001],[34.440000000000005,0.8900000000000001],[34.440000000000005,0.8800000000000001]]]}"
8407,0.1,5.246477772093292,1067.9775279619482,20.00000000000002,2000.0,0.3125605412586158,0.22439215446219726,0.2623238886046646,7,2.984761920429411,0.010672606366618376,1.0105048441191182,2.2715829102808804,tile_665,256.14285714285717,Well,"{""type"":""Polygon"",""coordinates"":[[[32.26,1.4700000000000002],[32.27,1.4700000000000002],[32.27,1.4800000000000002],[32.26,1.48],[32.26,1.4700000000000002]]]}"
54107,0.1,10.0,1304.080215599241,40.000000000000036,2000.0,0.33191368380081265,0.17037706487378265,0.5,153,1.759150329321818,0.0106726628770617,1.037803922073514,5.6866551739471225,tile_666,429.8692810457516,Well,"{""type"":""Polygon"",""coordinates"":[[[34.25,0.77],[34.26,0.7700000000000001],[34.26,0.7800000000000001],[34.24999999999999,0.7800000000000001],[34.25,0.77]]]}"
14689,0.1,10.0,1045.4575384255015,20.000000000000018,2000.0,0.38412824735296,0.2229568124362005,0.5,19,4.645438609792476,0.010698103929927094,1.441463157894737,2.109811438897103,tile_667,1207.3157894736842,Well,"{""type"":""Polygon"",""coordinates"":[[[32.53,2.19],[32.54,2.19],[32.54,2.1999999999999997],[32.53,2.1999999999999997],[32.53,2.19]]]}"
40613,0.1,0.964434957130476,1061.770823844228,39.99999999999986,2000.0,0.27787251875733154,0.185066664844167,0.048221747856523806,1,1.9700000286102295,0.01071271855242173,0.6604217535785696,3.2880065619877654,tile_668,591.0,Well,"{""type"":""Polygon"",""coordinates"":[[[33.66,1.5299999999999998],[33.67,1.53],[33.669999999999995,1.54],[33.66,1.5400000000000003],[33.66,1.5299999999999998]]]}"
7630,-0.1,10.0,1103.4263800275003,20.000000000000103,1003.4307026569362,0.6354423749192486,0.338435941981694,0.5,47,8.160059343361132,0.010736004220363915,1.2174869421692804,3.8399551217626495,tile_669,1087.4347108464026,unknown,"{""type"":""Polygon"",""coordinates"":[[[32.22999999999999,0.6000000000000001],[32.239999999999995,0.6000000000000001],[32.239999999999995,0.6100000000000001],[32.23,0.6100000000000001],[32.22999999999999,0.6000000000000001]]]}"
17930,0.1,10.0,1102.7678814951475,19.999999999999996,2000.0,0.27818213584807405,0.272815618008078,0.5,48,2.1973401303213715,0.01074135015974964,1.1431005810463217,3.0115172299046336,tile_670,518.1627749102367,Well,"{""type"":""Polygon"",""coordinates"":[[[32.669999999999995,2.4],[32.68,2.4],[32.68,2.4100000000000006],[32.669999999999995,2.41],[32.669999999999995,2.4]]]}"
56090,0.1,1.138412905646763,1262.7879243306602,30.00000000000003,2000.0,0.20348093980792611,0.21854231685259876,0.056920645282338145,2,0.24166666756073618,0.010763699037217966,0.21975397879448538,2.9419646228494867,tile_671,72.5,Well,"{""type"":""Polygon"",""coordinates"":[[[34.330000000000005,2.2],[34.34,2.2000000000000006],[34.339999999999996,2.2100000000000004],[34.330000000000005,2.2100000000000004],[34.330000000000005,2.2]]]}"
3123,0.1,0.9780889822230108,1046.2295406340315,30.0,2000.0,0.3988990210318477,0.28123234061515495,0.04890444911115054,1,4.889999866485596,0.010764352281604439,1.0423044491111506,1.7316114663363342,tile_672,1467.0,Well,"{""type"":""Polygon"",""coordinates"":[[[32.03,1.53],[32.040000000000006,1.53],[32.04,1.54],[32.03,1.54],[32.03,1.53]]]}"
5153,-0.1,0.0,1095.2088456775161,19.999999999999975,2000.0,0.5831909114387439,0.21149501499048498,0.0,0,0,0.010779530141336813,-0.1,2.0166128672788664,tile_673,0,Unknown,"{""type"":""Polygon"",""coordinates"":[[[32.120000000000005,1.1300000000000003],[32.129999999999995,1.1300000000000003],[32.129999999999995,1.1400000000000003],[32.12,1.1400000000000003],[32.120000000000005,1.1300000000000003]]]}"
25878,0.1,7.685337372397619,1034.0428714655782,80.0,648.9492324467052,-0.1484605727066403,0.21686274361961028,0.38426686861988096,14,6.147380865528469,0.010794829331826072,1.2861811543341668,0.08632450702331065,tile_674,1009.5714285714286,Well,"{""type"":""Polygon"",""coordinates"":[[[33.019999999999996,1.38],[33.029999999999994,1.38],[33.029999999999994,1.39],[33.019999999999996,1.39],[33.019999999999996,1.38]]]}"
55547,0.1,1.8903212120338713,1081.57902243225,39.999999999999936,2000.0,0.31609621117585673,0.22586206638700912,0.09451606060169357,2,3.4850000000000008,0.010797333073611193,1.0036160606016937,2.0801820463609353,tile_675,1045.5,Well,"{""type"":""Polygon"",""coordinates"":[[[34.31,1.3699999999999999],[34.32,1.3699999999999999],[34.32,1.38],[34.31,1.38],[34.31,1.3699999999999999]]]}"
34978,0.1,4.376851477678096,1198.1586357101157,10.0,2000.0,0.5055373696178073,0.2230901977595161,0.2188425738839048,7,5.225955051021775,0.01082962724997083,1.2071659403318855,6.115616447912257,tile_676,1441.6168322399037,Well,"{""type"":""Polygon"",""coordinates"":[[[33.42,0.37999999999999995],[33.43000000000001,0.37999999999999995],[33.43,0.39000000000000007],[33.42,0.39],[33.42,0.37999999999999995]]]}"
7050,0.1,1.8697759599596155,1082.8735554954555,30.000000000000036,2000.0,0.34885171405408616,0.22815830717126032,0.09348879799798078,3,0.43111111160781673,0.010832335529889159,0.3055776869862108,3.215645836929406,tile_677,129.33333333333334,Well,"{""type"":""Polygon"",""coordinates"":[[[32.199999999999996,1.7],[32.209999999999994,1.7],[32.21,1.71],[32.19999999999999,1.7099999999999997],[32.199999999999996,1.7]]]}"
34543,0.1,0.9453789095061842,1119.3093693765522,10.0,908.5345697502111,0.49164085785624473,0.3289960778811399,0.047268945475309215,1,1.0499999523162842,0.010870445129123607,0.42026893593856607,2.8124597771054454,tile_678,315.0,Well,"{""type"":""Polygon"",""coordinates"":[[[33.4,0.63],[33.41,0.63],[33.41,0.64],[33.4,0.6399999999999999],[33.4,0.63]]]}"
18698,0.1,10.0,1058.4697606759228,30.000000000000043,2000.0,0.30946044610734685,0.2091065883566407,0.5,19,2.3361403483675236,0.010890941217668981,1.1294491223050838,2.0734045400620205,tile_679,311.10526315789474,Well,"{""type"":""Polygon"",""coordinates"":[[[32.71,0.8800000000000001],[32.72,0.8800000000000001],[32.72,0.89],[32.71,0.8900000000000001],[32.71,0.8800000000000001]]]}"
53330,0.1,10.0,1146.3558371617694,30.0000000000001,1237.7590607065765,0.23423257258793728,0.20834639711673356,0.5,19,1.7020398823271201,0.010902730811564343,1.029450081728582,1.9504457871100798,tile_680,445.2105263157895,Well,"{""type"":""Polygon"",""coordinates"":[[[34.209999999999994,2.2],[34.220000000000006,2.2],[34.220000000000006,2.21],[34.21,2.2100000000000004],[34.209999999999994,2.2]]]}"
48660,0.1,10.0,1078.0681787767394,30.000000000000007,946.633031706528,0.26192438998048756,0.1748673299923663,0.5,35,3.143142847537994,0.010920755768088819,1.3351028571428571,1.9581851490412345,tile_681,675.5142857142857,Well,"{""type"":""Polygon"",""coordinates"":[[[34.01,1.5],[34.019999999999996,1.5],[34.019999999999996,1.51],[34.01,1.51],[34.01,1.5]]]}"
18318,0.1,8.78468353739607,1040.4483366311292,20.00000000000001,195.1152835099287,0.2753937434624138,0.199450979162665,0.43923417686980354,14,2.4559523751622154,0.010932683666902032,1.1286389376165324,1.7211129633271811,tile_682,491.07142857142856,Well,"{""type"":""Polygon"",""coordinates"":[[[32.69,1.68],[32.699999999999996,1.68],[32.699999999999996,1.69],[32.69,1.69],[32.69,1.68]]]}"
52886,-0.1,0.0,1129.9361888111914,30.0,2000.0,0.15276651834052712,0.1671921554558417,0.0,0,0,0.010953975615149658,-0.1,1.8402889453779108,tile_683,0,Unknown,"{""type"":""Polygon"",""coordinates"":[[[34.19,2.3600000000000008],[34.2,2.3600000000000003],[34.199999999999996,2.3700000000000006],[34.18999999999999,2.3700000000000006],[34.19,2.3600000000000008]]]}"
5482,-0.1,0.0,1079.843396485138,10.0,469.64502003359945,0.5355182365282075,0.2326489007304828,0.0,0,0,0.0109632787547419,-0.1,3.620902791334615,tile_684,0,Unknown,"{""type"":""Polygon"",""coordinates"":[[[32.129999999999995,2.1199999999999997],[32.13999999999999,2.1199999999999997],[32.13999999999999,2.1299999999999994],[32.129999999999995,2.1299999999999994],[32.129999999999995,2.1199999999999997]]]}"
35376,0.1,10.0,1150.738214959145,20.000000000000053,2000.0,0.27509543495482525,0.1786196074181912,0.5,29,1.3739080413730664,0.010982958960302103,0.957216091033234,2.9197177197611563,tile_685,412.17241379310343,Well,"{""type"":""Polygon"",""coordinates"":[[[33.43,2.0600000000000005],[33.44,2.0600000000000005],[33.44,2.07],[33.43000000000001,2.07],[33.43,2.0600000000000005]]]}"
13382,0.1,10.0,1176.314883670613,19.999999999999986,2000.0,0.6394271075046182,0.40333855191835405,0.5,78,2.609886726776967,0.010984136084197016,1.2106602927910908,4.356059436448109,tile_686,443.4147371784861,Well,"{""type"":""Polygon"",""coordinates"":[[[32.48,0.6200000000000001],[32.489999999999995,0.62],[32.48999999999999,0.6299999999999999],[32.48,0.63],[32.48,0.6200000000000001]]]}"
52687,0.1,0.9461996319055681,1203.1362407862416,20.000000000000043,2000.0,0.4741072028774998,0.4307921471782758,0.04730998159527841,1,0.903333333333333,0.011052617812708165,0.382176648261945,3.1071134625016046,tile_687,271.0,Well,"{""type"":""Polygon"",""coordinates"":[[[34.19,0.37],[34.2,0.37],[34.199999999999996,0.37999999999999995],[34.19,0.37999999999999995],[34.19,0.37]]]}"
54268,-0.1,0.0,1151.7803410944484,30.000000000000057,2000.0,0.15612680476962829,0.15711146025235653,0.0,0,0,0.011082269983998527,-0.1,1.8283419383715391,tile_688,0,Unknown,"{""type"":""Polygon"",""coordinates"":[[[34.25,2.380000000000001],[34.26,2.3800000000000003],[34.26,2.39],[34.25,2.39],[34.25,2.380000000000001]]]}"
44381,0.1,1.9235407568292238,1085.1600824498105,29.999999999999922,2000.0,0.2341884295855157,0.22944313956241974,0.0961770378414612,3,2.133333337306976,0.011084884837354148,0.7508437053028564,1.9245616298701058,tile_689,640.0,Well,"{""type"":""Polygon"",""coordinates"":[[[33.82,2.4100000000000006],[33.83,2.41],[33.83,2.42],[33.82,2.42],[33.82,2.4100000000000006]]]}"
16451,0.1,0.5049714691491065,1034.0,80.0,2000.0,-0.14116434329116906,0.21182103762680915,0.025248573457455327,1,6.183333333333334,0.011095281771802523,1.0962485734574554,0.0,tile_690,1855.0,Well,"{""type"":""Polygon"",""coordinates"":[[[32.61,1.4100000000000001],[32.62,1.4099999999999997],[32.62,1.4200000000000002],[32.60999999999999,1.4200000000000002],[32.61,1.4100000000000001]]]}"
9324,0.1,3.364012742039325,1061.6629996896731,30.000000000000036,2000.0,0.35394395217716357,0.23112941280299543,0.16820063710196625,6,2.722777822282579,0.011116867176673928,0.869956201558482,2.207878195860843,tile_691,286.0,Well,"{""type"":""Polygon"",""coordinates"":[[[32.29999999999999,1.44],[32.309999999999995,1.44],[32.309999999999995,1.45],[32.3,1.45],[32.29999999999999,1.44]]]}"
22284,0.1,1.939013290454025,1078.1918378852463,20.00000000000003,696.8995421047009,0.34372046675752826,0.6284428763790681,0.09695066452270125,2,3.9380000829696655,0.011118038522688,0.9938506645227012,2.653726887237836,tile_692,984.5,Spring,"{""type"":""Polygon"",""coordinates"":[[[32.86,2.24],[32.87,2.2399999999999998],[32.87,2.25],[32.86,2.2500000000000004],[32.86,2.24]]]}"
24679,0.1,10.0,1047.4420943845303,29.99999999999987,669.6085243124716,0.35704357971000705,0.19172548829340472,0.5,35,1.874761912050701,0.011130697344871932,1.0874380966958546,2.294404039848743,tile_693,562.4285714285714,Well,"{""type"":""Polygon"",""coordinates"":[[[32.97,0.89],[32.98,0.8900000000000002],[32.98,0.9],[32.97,0.9],[32.97,0.89]]]}"
52671,0.1,1.902761709793626,1238.343091981641,20.000000000000057,2000.0,0.497143470320093,0.2937225761201501,0.0951380854896813,2,1.53,0.011131873554419691,0.5929380854896813,3.4553177944785647,tile_694,459.0,Well,"{""type"":""Polygon"",""coordinates"":[[[34.19,0.21000000000000002],[34.199999999999996,0.21000000000000002],[34.199999999999996,0.22000000000000003],[34.18999999999999,0.22000000000000003],[34.19,0.21000000000000002]]]}"
19308,0.1,10.0,1061.127724739406,20.00000000000005,1881.4581583553565,0.35002455653371317,0.2910719909974854,0.5,33,2.5118886822818816,0.011166205182843947,1.2381220588545059,2.2970808327534895,tile_695,678.7216119906474,Well,"{""type"":""Polygon"",""coordinates"":[[[32.73,2.3800000000000003],[32.73999999999999,2.3800000000000003],[32.739999999999995,2.39],[32.730000000000004,2.39],[32.73,2.3800000000000003]]]}"
27008,0.1,10.0,1049.001191108677,19.999999999999993,669.47726661282,0.30475497050005396,0.1891771174476812,0.5,22,5.840757599816178,0.011171196441369657,1.3256727272727273,2.1106248263442553,tile_696,628.3636363636364,Well,"{""type"":""Polygon"",""coordinates"":[[[33.07000000000001,1.1799999999999997],[33.08,1.18],[33.07999999999999,1.19],[33.07000000000001,1.1899999999999997],[33.07000000000001,1.1799999999999997]]]}"
41402,0.1,7.407267204413877,1134.0,80.0,1713.5579444056973,-0.1036560590917308,0.16717527121457046,0.3703633602206939,14,11.297413412389217,0.011182610564077211,1.3060749155700937,0.0,tile_697,1178.5577767469986,Well,"{""type"":""Polygon"",""coordinates"":[[[33.69999999999999,0.22],[33.709999999999994,0.22],[33.709999999999994,0.23],[33.69999999999999,0.23],[33.69999999999999,0.22]]]}"
2212,0.1,6.42128285525646,1046.3914786168352,29.99999999999998,2000.0,0.3273748752107899,0.15356078548174276,0.321064142762823,10,0.3874998629010928,0.011184768140776402,0.5218141071242597,2.122102066250639,tile_698,116.24995890609061,Well,"{""type"":""Polygon"",""coordinates"":[[[31.99000000000001,1.6199999999999999],[32.0,1.6199999999999999],[32.0,1.6300000000000001],[31.990000000000002,1.63],[31.99000000000001,1.6199999999999999]]]}"
44349,0.1,0.9849545904109227,1100.0136543257693,29.99999999999992,2000.0,0.3163127919518038,0.18125415490661742,0.04924772952054614,1,1.316666666666667,0.011200080789106615,0.4915810628538796,2.068548225485015,tile_699,395.0,Well,"{""type"":""Polygon"",""coordinates"":[[[33.81999999999999,2.09],[33.83,2.09],[33.83,2.1],[33.81999999999999,2.1],[33.81999999999999,2.09]]]}"
48539,0.1,0.9505089644364428,1177.6763826564347,20.000000000000018,2000.0,0.5012487947739971,0.23965116362536074,0.04752544822182214,1,0.936666666666667,0.011240760845241282,0.3910587815551555,2.85089736839048,tile_700,281.0,Well,"{""type"":""Polygon"",""coordinates"":[[[34.01,0.29000000000000004],[34.019999999999996,0.29000000000000004],[34.019999999999996,0.3000000000000001],[34.01,0.30000000000000004],[34.01,0.29000000000000004]]]}"
3388,0.1,10.0,1075.8679126554987,29.99999999999994,2000.0,0.3875024386615596,0.31457613653019423,0.5,47,1.580822692559966,0.011247047371661045,1.0108879427673123,2.5752196478090257,tile_701,473.6170212765957,Well,"{""type"":""Polygon"",""coordinates"":[[[32.04,1.8800000000000003],[32.05,1.88],[32.05,1.8900000000000001],[32.04,1.8900000000000001],[32.04,1.8800000000000003]]]}"
29583,0.1,1.6558948273136556,1034.1024137371503,80.00000000000009,571.0638140991671,-0.21032950158476685,0.24959247769513473,0.08279474136568278,3,1.4600000000000002,0.011251318054312898,0.5623947413656828,0.13439502453956081,tile_702,438.0,Well,"{""type"":""Polygon"",""coordinates"":[[[33.18,1.63],[33.18999999999999,1.63],[33.19,1.64],[33.18,1.64],[33.18,1.63]]]}"
38157,0.1,10.0,1072.0417772260914,29.999999999999947,2000.0,0.25658507987845675,0.23132548795026892,0.5,16,1.056041669944922,0.011319319993334909,0.8745708339889844,2.1418092148154675,tile_703,316.8125,Well,"{""type"":""Polygon"",""coordinates"":[[[33.55,2.2699999999999996],[33.55999999999999,2.2699999999999996],[33.559999999999995,2.28],[33.55,2.28],[33.55,2.2699999999999996]]]}"
19036,0.1,10.0,1062.5474301267254,19.999999999999893,694.6148818344069,0.3111760818861699,0.23135686441963793,0.5,69,1.6882842375787945,0.011404175859910493,1.0110834626944947,2.1427054400832604,tile_704,367.133075893679,Well,"{""type"":""Polygon"",""coordinates"":[[[32.720000000000006,1.9600000000000002],[32.73,1.9600000000000002],[32.730000000000004,1.97],[32.72,1.9700000000000004],[32.720000000000006,1.9600000000000002]]]}"
52984,-0.1,0.9536686877043548,1247.2143014276328,19.999999999999986,2000.0,0.5654871677186447,0.7149176415275125,0.04768343438521774,1,2.7332952407280873,0.011405223801490116,0.6583401969745203,8.8829012716903,tile_705,819.9885722184259,unknown,"{""type"":""Polygon"",""coordinates"":[[[34.199999999999996,1.04],[34.209999999999994,1.0399999999999998],[34.209999999999994,1.0499999999999998],[34.199999999999996,1.0499999999999998],[34.199999999999996,1.04]]]}"
23754,0.1,0.9692484243853309,1071.8250499971423,20.000000000000092,2000.0,0.5189347610876336,0.18975705403519277,0.04846242121926655,1,1.4800000190734863,0.011443339962805776,0.5332624250339638,2.6829309803088432,tile_706,444.0,Well,"{""type"":""Polygon"",""coordinates"":[[[32.93,0.8400000000000001],[32.94,0.8400000000000001],[32.94,0.8500000000000002],[32.93,0.8500000000000001],[32.93,0.8400000000000001]]]}"
18967,0.1,0.9352919811673751,1055.627721475747,19.99999999999995,2000.0,0.3015531468620503,0.26994514721080803,0.04676459905836876,1,1.403333333333333,0.01146788254281006,0.5116312657250354,2.2923592434487223,tile_707,421.0,Well,"{""type"":""Polygon"",""coordinates"":[[[32.72,1.27],[32.73,1.27],[32.73,1.2799999999999998],[32.72,1.28],[32.72,1.27]]]}"
48502,0.1,3.20995398725504,1089.743562879368,30.000000000000043,2000.0,0.32994714826274324,0.36036077714433856,0.16049769936275202,6,1.2999999940395355,0.01146948195824049,0.5984976981706591,1.7408607249615407,tile_708,390.0,Well,"{""type"":""Polygon"",""coordinates"":[[[34.0,2.22],[34.01,2.22],[34.01,2.2300000000000004],[34.0,2.2300000000000004],[34.0,2.22]]]}"
22483,0.1,10.0,1054.1412977872935,20.000000000000025,2000.0,0.27301022836585903,0.2671120332484423,0.5,40,2.216083325167497,0.011472001296253254,1.1618816650334995,2.6884538419285495,tile_709,593.325,Well,"{""type"":""Polygon"",""coordinates"":[[[32.87,1.93],[32.87999999999999,1.93],[32.879999999999995,1.9399999999999997],[32.87,1.9399999999999997],[32.87,1.93]]]}"
5798,0.1,10.0,1143.0580619448854,19.999999999999993,2000.0,0.5806402830193498,0.2646630118049238,0.5,18,5.3005555368794335,0.011475660395845133,1.2981444444444445,6.592906133493393,tile_710,490.72222222222223,Well,"{""type"":""Polygon"",""coordinates"":[[[32.15,0.6799999999999998],[32.16,0.6799999999999999],[32.16,0.6900000000000001],[32.15,0.6900000000000001],[32.15,0.6799999999999998]]]}"
22003,0.1,10.0,1042.1320310520607,30.000000000000195,940.7228109635366,0.28603201980365955,0.18978840308876999,0.5,31,2.5979569957076865,0.011501442882678514,1.2511139797866986,2.294733038340381,tile_711,657.6129032258065,Well,"{""type"":""Polygon"",""coordinates"":[[[32.85,1.73],[32.86,1.7300000000000002],[32.86,1.7400000000000002],[32.85,1.7400000000000002],[32.85,1.73]]]}"
41100,0.1,2.859198576735859,1091.763685585943,19.999999999999954,2000.0,0.3066851195510368,0.1977586213814614,0.14295992883679295,3,3.150000015894572,0.011518466292355867,0.907959928836793,1.925429638365426,tile_712,325.0,Well,"{""type"":""Polygon"",""coordinates"":[[[33.68,1.7999999999999998],[33.69,1.7999999999999998],[33.69,1.8100000000000003],[33.68,1.8100000000000003],[33.68,1.7999999999999998]]]}"
53781,0.1,9.581286881391515,1230.9159561718395,29.999999999999837,2000.0,0.2228464729292871,0.25417057469090754,0.47906434406957576,10,6.481999956130982,0.011587127238585682,1.4122843440695758,2.5119498529147157,tile_713,1166.1,Well,"{""type"":""Polygon"",""coordinates"":[[[34.23,2.1100000000000003],[34.24,2.1100000000000003],[34.239999999999995,2.1199999999999997],[34.23,2.1199999999999997],[34.23,2.1100000000000003]]]}"
59650,-0.1,0.0,3024.9087166932472,10.00000000000002,2000.0,0.8065731809547876,0.2192615867012238,0.0,0,0,0.011607095380318788,-0.1,12.737525877608551,tile_714,0,Unknown,"{""type"":""Polygon"",""coordinates"":[[[34.489999999999995,1.0],[34.49999999999999,1.0],[34.49999999999999,1.0099999999999998],[34.489999999999995,1.01],[34.489999999999995,1.0]]]}"
